train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),2,0.9507678410117435,0.933646107448414,0.9883628248047186
PhysioNet,WESAD,subject_zscore,coral,2,0.7538886300887369,0.7089682888080605,0.8317492870371421
PhysioNet,WESAD,subject_zscore,mmd,2,0.7951609421335484,0.7630257176463109,0.8735811755081635
PhysioNet,WESAD,subject_zscore,dann,2,0.7604615227295968,0.7233613021260489,0.8278379330326201
PhysioNet,WESAD,subject_zscore,subject_dann,2,0.7145251269698795,0.6663870100363727,0.7820378807676139
PhysioNet,WESAD,subject_zscore,source_only,3,0.7812198197993478,0.7290786021248891,0.9103030234169953
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),3,0.9554333386471119,0.9463644062276073,0.9928157712949679
PhysioNet,WESAD,subject_zscore,coral,3,0.7675627464124617,0.7144289882254871,0.8862952063899651
PhysioNet,WESAD,subject_zscore,mmd,3,0.7691534205174235,0.7247332077840553,0.883687637053617
PhysioNet,WESAD,subject_zscore,dann,3,0.7102161044391169,0.6863814077893833,0.762120368581914
PhysioNet,WESAD,subject_zscore,subject_dann,3,0.46731164714303564,0.4484945480410938,0.4786338381829957
PhysioNet,WESAD,subject_zscore,source_only,4,0.7986405417381524,0.7541885831639389,0.9087180302909798
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),4,0.966278760826824,0.9551817237798547,0.9957383495403581
PhysioNet,WESAD,subject_zscore,coral,4,0.7877927124402078,0.7439006983538334,0.8824094167907014
PhysioNet,WESAD,subject_zscore,mmd,4,0.7636229875132083,0.7120273946899334,0.8731323781714064
PhysioNet,WESAD,subject_zscore,dann,4,0.7544908138570439,0.7290412622652163,0.8314680785793008
PhysioNet,WESAD,subject_zscore,subject_dann,4,0.7603194982559394,0.7137279991643599,0.8726608569188641
PhysioNet,WESAD,subject_zscore,source_only,5,0.7475628600320408,0.6908312292108143,0.8690023064774521
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),5,0.9364418938307031,0.9288847093243473,0.9772038896859556
PhysioNet,WESAD,subject_zscore,coral,5,0.7327752718348426,0.6782279469164715,0.8452558144819515
PhysioNet,WESAD,subject_zscore,mmd,5,0.7125822321702475,0.6720869547028123,0.7820037948939361
PhysioNet,WESAD,subject_zscore,dann,5,0.7474748048583733,0.6950947494247846,0.8371149716519152
PhysioNet,WESAD,subject_zscore,subject_dann,5,0.7869803324508879,0.7476272257693202,0.8999011509663345
PhysioNet,WESAD,subject_zscore,source_only,6,0.8189415200027268,0.7878849895280722,0.8911183575153672
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),6,0.9793028322440087,0.9672881808588149,0.9973643658005208
PhysioNet,WESAD,subject_zscore,coral,6,0.8192596548237192,0.7897733931368058,0.8700816924772478
PhysioNet,WESAD,subject_zscore,mmd,6,0.7947888380125663,0.7477591959252403,0.8626225671207662
PhysioNet,WESAD,subject_zscore,dann,6,0.7348289457239272,0.7311446541232661,0.8196516423710134
PhysioNet,WESAD,subject_zscore,subject_dann,6,0.5451183347914512,0.5419442830020536,0.5408007907922694
PhysioNet,WESAD,subject_zscore,source_only,7,0.7976690943383364,0.7569600136593182,0.8870252121845635
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),7,0.9502470907062012,0.9366044357283858,0.9881609012168553
PhysioNet,WESAD,subject_zscore,coral,7,0.7937293354390829,0.7544240894480487,0.8754843034551714
PhysioNet,WESAD,subject_zscore,mmd,7,0.7564677945303535,0.7072549940019819,0.8960096803881245
PhysioNet,WESAD,subject_zscore,dann,7,0.7792598820628771,0.7434618303712606,0.8286559940008862
PhysioNet,WESAD,subject_zscore,subject_dann,7,0.7282901389567451,0.7060917399344429,0.8031370365741425
PhysioNet,WESAD,subject_zscore,source_only,8,0.8004953813641167,0.7524282503005908,0.9207105768466023
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),8,0.9565226632658483,0.9480297211554516,0.9953663850363994
PhysioNet,WESAD,subject_zscore,coral,8,0.7861139831615784,0.7377354671472318,0.9088770977014761
PhysioNet,WESAD,subject_zscore,mmd,8,0.7742947064638179,0.7303229791070478,0.8802847306647882
PhysioNet,WESAD,subject_zscore,dann,8,0.8341352981945849,0.7990995822326388,0.9199834115414769
PhysioNet,WESAD,subject_zscore,subject_dann,8,0.7483780805108335,0.7256825254242725,0.8193789553815913
PhysioNet,WESAD,subject_zscore,source_only,9,0.7979162169225,0.7540906708595387,0.8985433969981708
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),9,0.9221159466496626,0.9238302560778131,0.9865561400712047
PhysioNet,WESAD,subject_zscore,coral,9,0.7945417154284027,0.7506933227484531,0.8859713905900266
PhysioNet,WESAD,subject_zscore,mmd,9,0.747315737447877,0.6940304725008071,0.8417165645984116
PhysioNet,WESAD,subject_zscore,dann,9,0.812757774419688,0.7802398424914981,0.8894367877472646
PhysioNet,WESAD,subject_zscore,subject_dann,9,0.79392532921273,0.7756617351489403,0.8561519321009396
