train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),2,0.9427275708516001,0.9205980237602135,0.9882719458731748
PhysioNet,WESAD,subject_zscore,coral,2,0.6574738959017418,0.557070707070707,0.8153795462034018
PhysioNet,WESAD,subject_zscore,mmd,2,0.6889067524115755,0.6339318803322112,0.7452989899219434
PhysioNet,WESAD,subject_zscore,dann,2,0.7107075091179712,0.6391698349044321,0.8027280060900095
PhysioNet,WESAD,subject_zscore,subject_dann,2,0.507976094440594,0.4894925160539217,0.5601558860622862
PhysioNet,WESAD,subject_zscore,source_only,3,0.7122442139229432,0.6338816064122902,0.9070364605228772
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),3,0.9430080430805343,0.9338857482451521,0.9922675963961477
PhysioNet,WESAD,subject_zscore,coral,3,0.7019616420301547,0.6221209588969552,0.8899651187892698
PhysioNet,WESAD,subject_zscore,mmd,3,0.7472816515741992,0.7116952451083527,0.8170866803767625
PhysioNet,WESAD,subject_zscore,dann,3,0.7493296444843376,0.6930793799478303,0.8717462193085114
PhysioNet,WESAD,subject_zscore,subject_dann,3,0.29630565939122633,0.2972845786963434,0.14722825037210413
PhysioNet,WESAD,subject_zscore,source_only,4,0.698993330530717,0.6158402558667735,0.8552941042800496
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),4,0.9601211640028997,0.9438721322079522,0.9881727018537056
PhysioNet,WESAD,subject_zscore,coral,4,0.6871740538329565,0.6096946932510934,0.8111102905252633
PhysioNet,WESAD,subject_zscore,mmd,4,0.7704430027382319,0.7239072589020141,0.805517366752639
PhysioNet,WESAD,subject_zscore,dann,4,0.6993654346516991,0.6361918633003245,0.788593730471635
PhysioNet,WESAD,subject_zscore,subject_dann,4,0.5780793746378377,0.5397872060606297,0.6629134332428164
PhysioNet,WESAD,subject_zscore,source_only,5,0.7413251451490122,0.6665156061174313,0.9231704407303466
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),5,0.9591848182539957,0.9410546667914055,0.9961165383686009
PhysioNet,WESAD,subject_zscore,coral,5,0.7353004669764693,0.6595319485987639,0.9060082033335984
PhysioNet,WESAD,subject_zscore,mmd,5,0.6598457046118187,0.6333848951554305,0.7034585799825026
PhysioNet,WESAD,subject_zscore,dann,5,0.6286116823651051,0.6226857801853712,0.6776158067558201
PhysioNet,WESAD,subject_zscore,subject_dann,5,0.44384352311590336,0.4324597186068734,0.42430095554065883
PhysioNet,WESAD,subject_zscore,source_only,6,0.7316788428982082,0.6598332916822858,0.8919705043573108
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),6,0.9434999482205115,0.9259404787892018,0.9870378680658635
PhysioNet,WESAD,subject_zscore,coral,6,0.724205515094361,0.6529842975550835,0.8666191358094827
PhysioNet,WESAD,subject_zscore,mmd,6,0.6384340949632441,0.6267979233453431,0.7153999977276084
PhysioNet,WESAD,subject_zscore,dann,6,0.7737635349323395,0.7125936329588015,0.9253973844772931
PhysioNet,WESAD,subject_zscore,subject_dann,6,0.7330053514821675,0.6845323741007194,0.8349732425891628
PhysioNet,WESAD,subject_zscore,source_only,7,0.6976327360730801,0.6105301217130213,0.9161061434106326
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),7,0.9526649176706135,0.939035639412998,0.9847509406607062
PhysioNet,WESAD,subject_zscore,coral,7,0.6829332030495495,0.5923394085823835,0.889095929010487
PhysioNet,WESAD,subject_zscore,mmd,7,0.6660493336211697,0.6615159491758852,0.7452364991535341
PhysioNet,WESAD,subject_zscore,dann,7,0.6055866746957835,0.5506704741693194,0.6943974185631667
PhysioNet,WESAD,subject_zscore,subject_dann,7,0.6150199402361014,0.5376995572298415,0.7297217456512106
PhysioNet,WESAD,subject_zscore,source_only,8,0.6985161282992285,0.6117557995766886,0.9012248190608205
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),8,0.951564603541717,0.9389188553376686,0.9938382408781802
PhysioNet,WESAD,subject_zscore,coral,8,0.6995585879358731,0.6143480855608254,0.8788758478861077
PhysioNet,WESAD,subject_zscore,mmd,8,0.7785696431209026,0.7257403758951746,0.8503743765125608
PhysioNet,WESAD,subject_zscore,dann,8,0.5684160294501949,0.5408905780486017,0.5931964596139206
PhysioNet,WESAD,subject_zscore,subject_dann,8,0.6169117062252167,0.5644236069938944,0.6784452296819787
PhysioNet,WESAD,subject_zscore,source_only,9,0.7216433935895834,0.6444036802505303,0.9114562621430925
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),9,0.941381304152715,0.9243603402640208,0.9823561393213435
PhysioNet,WESAD,subject_zscore,coral,9,0.7200356765477827,0.6433026030368764,0.8950382329883086
PhysioNet,WESAD,subject_zscore,mmd,9,0.7049867633190552,0.6839631203553429,0.7595752900139752
PhysioNet,WESAD,subject_zscore,dann,9,0.5256268960267234,0.5154101178781925,0.529103655141854
PhysioNet,WESAD,subject_zscore,subject_dann,9,0.5956591639871383,0.5652310972459303,0.6454103371092907
