split,accuracy,balanced_accuracy,macro_f1,inner_cv_balanced_accuracy,best_params,task,normalisation,modality,model
11,0.6036585365853658,0.39752664551297695,0.35431477949251483,0.37447363026586533,"{""layers"": ""64-32"", ""alpha"": 0.0014030806713875, ""learning_rate_init"": 0.009672325635144035}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
12,0.7320261437908496,0.3553054141159868,0.33717948717948715,0.3685094664645358,"{""layers"": ""128-64"", ""alpha"": 0.005288617592972206, ""learning_rate_init"": 0.007971065327869249}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
13,0.605072463768116,0.36592592592592593,0.36115919223708365,0.4029919657899776,"{""layers"": ""64-32"", ""alpha"": 1.8868933789887644e-05, ""learning_rate_init"": 0.007228779353329978}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
14,0.7018867924528301,0.377693346842283,0.3716981942788394,0.37054862635563657,"{""layers"": ""128-64"", ""alpha"": 0.00041194888205402003, ""learning_rate_init"": 0.005240127931055872}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
15,0.549520766773163,0.3784808023005448,0.3476133132923584,0.39524671715247583,"{""layers"": ""128-64"", ""alpha"": 0.00039181521402917015, ""learning_rate_init"": 0.00629091238862217}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
16,0.7212543554006968,0.3686147186147186,0.3544368156396405,0.38021306151869894,"{""layers"": ""64-32"", ""alpha"": 0.0011896752445643372, ""learning_rate_init"": 0.009955418614421918}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
17,0.7617647058823529,0.3295165394402036,0.2882582081246522,0.3495160447185141,"{""layers"": ""64"", ""alpha"": 1.5207338499281877e-05, ""learning_rate_init"": 0.0009220310530074371}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
18,0.5676691729323309,0.39027195332332854,0.3687380719638784,0.3757079797065694,"{""layers"": ""64-32"", ""alpha"": 0.05171632355395319, ""learning_rate_init"": 0.00812076847422788}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
19,0.7417218543046358,0.35405405405405405,0.3241931201881139,0.34420966419767285,"{""layers"": ""32"", ""alpha"": 0.013012646551262858, ""learning_rate_init"": 0.008313020949452639}",within_PhysioNet_stress_session,subject_zscore,acc_only,mlp
0,0.49670619235836627,0.46160855383964783,0.4373961212154558,0.42078262458382715,"{""n_estimators"": 550, ""max_depth"": 7, ""learning_rate"": 0.01122627159161038, ""subsample"": 0.9269651755461914, ""colsample_bytree"": 0.5868434095635777, ""min_child_weight"": 5, ""gamma"": 3.072096669142365, ""reg_lambda"": 0.8271911500829423}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
1,0.5757575757575758,0.41164819701190203,0.4079949019140591,0.4047579542622519,"{""n_estimators"": 350, ""max_depth"": 4, ""learning_rate"": 0.01214553514633676, ""subsample"": 0.7646187274050256, ""colsample_bytree"": 0.9699168472372708, ""min_child_weight"": 8, ""gamma"": 1.2591316202533904, ""reg_lambda"": 0.3257236445176438}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
2,0.40272614622057,0.3695520720865772,0.3422779457616348,0.4414999985906309,"{""n_estimators"": 300, ""max_depth"": 2, ""learning_rate"": 0.036798621537446854, ""subsample"": 0.7434435234110228, ""colsample_bytree"": 0.8073757917870235, ""min_child_weight"": 3, ""gamma"": 0.2747207856640666, ""reg_lambda"": 4.624157244362273}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
3,0.6254826254826255,0.5225458789831604,0.5147213759253817,0.3792372592739126,"{""n_estimators"": 600, ""max_depth"": 7, ""learning_rate"": 0.04272959388040039, ""subsample"": 0.6222679254417546, ""colsample_bytree"": 0.8767774950007678, ""min_child_weight"": 8, ""gamma"": 2.292360481866903, ""reg_lambda"": 0.2660168212101649}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
4,0.4392523364485981,0.32308683855210435,0.3230775522508975,0.4427506072715923,"{""n_estimators"": 300, ""max_depth"": 2, ""learning_rate"": 0.07819160766577274, ""subsample"": 0.7944416118396975, ""colsample_bytree"": 0.9143779541727544, ""min_child_weight"": 9, ""gamma"": 3.6865113638571563, ""reg_lambda"": 0.5451538517615104}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
5,0.44781553398058255,0.34023115043174845,0.3301404998873981,0.41149933708372793,"{""n_estimators"": 500, ""max_depth"": 4, ""learning_rate"": 0.022366631592845406, ""subsample"": 0.7232371599598032, ""colsample_bytree"": 0.5232018089316439, ""min_child_weight"": 2, ""gamma"": 0.036695787378888844, ""reg_lambda"": 0.12737518848721585}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
6,0.4716981132075472,0.3888768513723691,0.37659894365909075,0.410612800498908,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.05718625056387825, ""subsample"": 0.6624394642754842, ""colsample_bytree"": 0.8204129940103596, ""min_child_weight"": 7, ""gamma"": 1.7798373509706782, ""reg_lambda"": 0.09408617604293858}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
7,0.5728155339805825,0.4617717990585499,0.4633343636264683,0.37279091601001185,"{""n_estimators"": 250, ""max_depth"": 5, ""learning_rate"": 0.2709152173482688, ""subsample"": 0.6176985386323708, ""colsample_bytree"": 0.9634886035974254, ""min_child_weight"": 9, ""gamma"": 1.2445243797032854, ""reg_lambda"": 0.539584745402074}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
8,0.47586206896551725,0.4019444306492138,0.3955767828994229,0.3774577870578468,"{""n_estimators"": 250, ""max_depth"": 4, ""learning_rate"": 0.0843056404549711, ""subsample"": 0.7719017264031435, ""colsample_bytree"": 0.9905911394085127, ""min_child_weight"": 7, ""gamma"": 4.839543537285597, ""reg_lambda"": 1.9551317973676379}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
9,0.5434782608695652,0.4457632125082859,0.4373380592875542,0.41364275528944283,"{""n_estimators"": 200, ""max_depth"": 2, ""learning_rate"": 0.06438404444220402, ""subsample"": 0.6585632233590704, ""colsample_bytree"": 0.5168768608824403, ""min_child_weight"": 3, ""gamma"": 2.8836671727088214, ""reg_lambda"": 0.08954430031728149}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
10,0.5620253164556962,0.47434743491720865,0.4499720483924329,0.414935646010439,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.05742681341435736, ""subsample"": 0.9132050217782999, ""colsample_bytree"": 0.6881058321054326, ""min_child_weight"": 4, ""gamma"": 1.0635457601997003, ""reg_lambda"": 7.1294522676557115}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
11,0.4535031847133758,0.3895807970253362,0.36469395439092805,0.4147805313943885,"{""n_estimators"": 400, ""max_depth"": 4, ""learning_rate"": 0.07741099624487398, ""subsample"": 0.7421707412272185, ""colsample_bytree"": 0.7207584974319453, ""min_child_weight"": 3, ""gamma"": 3.8872152754286233, ""reg_lambda"": 2.970357824863998}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
12,0.5915841584158416,0.46053175625492965,0.4546255150756755,0.37647648697889324,"{""n_estimators"": 150, ""max_depth"": 8, ""learning_rate"": 0.01895790331998808, ""subsample"": 0.730310942340844, ""colsample_bytree"": 0.5071553916130341, ""min_child_weight"": 7, ""gamma"": 3.4621964234537566, ""reg_lambda"": 0.014493615261552866}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
13,0.5266138165345413,0.43080740057811223,0.40049756984706136,0.3955447649335844,"{""n_estimators"": 350, ""max_depth"": 8, ""learning_rate"": 0.054634839720871874, ""subsample"": 0.7982503531944449, ""colsample_bytree"": 0.6800193897478343, ""min_child_weight"": 4, ""gamma"": 0.9433682467182274, ""reg_lambda"": 0.16639406788358085}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
14,0.5012106537530266,0.4700899940880628,0.42842172679761426,0.41109121874122917,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.09369428014684941, ""subsample"": 0.8236426301986576, ""colsample_bytree"": 0.5519514427332372, ""min_child_weight"": 8, ""gamma"": 2.053911490770735, ""reg_lambda"": 0.09417289538363792}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
15,0.5145631067961165,0.44816231037491616,0.44923568628534344,0.39054468266619424,"{""n_estimators"": 550, ""max_depth"": 6, ""learning_rate"": 0.01044709311333382, ""subsample"": 0.813208299627029, ""colsample_bytree"": 0.5050032262358942, ""min_child_weight"": 7, ""gamma"": 0.712582651327089, ""reg_lambda"": 4.419776738959073}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
16,0.4748677248677249,0.3842361335583565,0.3661062243800878,0.41117389412842664,"{""n_estimators"": 500, ""max_depth"": 4, ""learning_rate"": 0.044448737887755066, ""subsample"": 0.772704278004838, ""colsample_bytree"": 0.534569975765732, ""min_child_weight"": 8, ""gamma"": 1.0878487391982261, ""reg_lambda"": 0.0878526061705786}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
17,0.45828295042321643,0.3520620777739234,0.3340369031286778,0.45070028279874763,"{""n_estimators"": 450, ""max_depth"": 6, ""learning_rate"": 0.013448809341741738, ""subsample"": 0.6021830657054792, ""colsample_bytree"": 0.7892233179242176, ""min_child_weight"": 7, ""gamma"": 1.3591828617793245, ""reg_lambda"": 0.06828840256241454}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
18,0.47429305912596403,0.40077934570906454,0.37217218415643294,0.45458251166501545,"{""n_estimators"": 500, ""max_depth"": 7, ""learning_rate"": 0.02008101204464864, ""subsample"": 0.617528016728818, ""colsample_bytree"": 0.8823702537339347, ""min_child_weight"": 3, ""gamma"": 1.4985114096833005, ""reg_lambda"": 7.319363864587703}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
19,0.5043370508054523,0.3893850633145402,0.37992770017731947,0.4070249280950149,"{""n_estimators"": 400, ""max_depth"": 7, ""learning_rate"": 0.035459290391188954, ""subsample"": 0.6163272942806999, ""colsample_bytree"": 0.5786881192913816, ""min_child_weight"": 2, ""gamma"": 4.901660257740481, ""reg_lambda"": 0.020641449405077318}",affective_only_no_exercise,subject_zscore,all_modalities,xgboost
0,0.40843214756258234,0.35863535386753664,0.3461912137685538,0.4073386113899047,"{""n_estimators"": 300, ""max_depth"": 19, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
1,0.4909090909090909,0.34217686825917387,0.3385326099112629,0.41431359938635604,"{""n_estimators"": 400, ""max_depth"": 17, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
2,0.4114002478314746,0.3584907790318044,0.33247834463707737,0.4235311617452766,"{""n_estimators"": 300, ""max_depth"": 15, ""min_samples_leaf"": 7, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
3,0.546975546975547,0.43029700836046736,0.419374571484372,0.38711112019237187,"{""n_estimators"": 300, ""max_depth"": 17, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
4,0.46328437917222964,0.38190836754253876,0.380659343295906,0.4370097379927465,"{""n_estimators"": 200, ""max_depth"": 13, ""min_samples_leaf"": 6, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
5,0.4368932038834951,0.339764364223061,0.33045542792547083,0.4148705897403427,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
6,0.4779874213836478,0.3734641443473797,0.36881433388935136,0.4087064245619157,"{""n_estimators"": 500, ""max_depth"": 13, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
7,0.5546116504854369,0.44136434873252206,0.43649797056996437,0.3731740867518361,"{""n_estimators"": 300, ""max_depth"": 13, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
8,0.44689655172413795,0.3796272961836346,0.372062293413507,0.3600086995398981,"{""n_estimators"": 600, ""max_depth"": 18, ""min_samples_leaf"": 2, ""max_features"": 0.5}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
9,0.5652173913043478,0.44795347772657185,0.4581337788989372,0.3926536967284955,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
10,0.549367088607595,0.4895073066519815,0.4621423299312877,0.39561179783793193,"{""n_estimators"": 200, ""max_depth"": 13, ""min_samples_leaf"": 7, ""max_features"": 0.5}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
11,0.5031847133757962,0.3950774565820867,0.3845942722191036,0.38449810532009093,"{""n_estimators"": 500, ""max_depth"": 18, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
12,0.5816831683168316,0.4498329285917233,0.450192485596131,0.38593243789169196,"{""n_estimators"": 300, ""max_depth"": 19, ""min_samples_leaf"": 5, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
13,0.5039637599093998,0.4195221130544514,0.38723709034836745,0.3883552843505087,"{""n_estimators"": 300, ""max_depth"": 11, ""min_samples_leaf"": 9, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
14,0.4539951573849879,0.4281867909659578,0.39599386621477684,0.4080239334561166,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 6, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
15,0.43828016643550627,0.3918944517734184,0.37873295617628283,0.4020018456603764,"{""n_estimators"": 400, ""max_depth"": 19, ""min_samples_leaf"": 9, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
16,0.4417989417989418,0.3897540849954944,0.3681495915715109,0.37229192589683496,"{""n_estimators"": 300, ""max_depth"": 19, ""min_samples_leaf"": 7, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
17,0.41233373639661425,0.34380143961252774,0.32008158857823543,0.44930846895913334,"{""n_estimators"": 300, ""max_depth"": 13, ""min_samples_leaf"": 6, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
18,0.42287917737789205,0.3621758794449558,0.3402069418871107,0.4333858878674226,"{""n_estimators"": 300, ""max_depth"": 13, ""min_samples_leaf"": 3, ""max_features"": ""log2""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
19,0.5179677819083024,0.38060679814805676,0.3642108049306573,0.3934693283727035,"{""n_estimators"": 600, ""max_depth"": 17, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",affective_only_no_exercise,subject_zscore,all_modalities,random_forest
0,0.4479578392621871,0.3200481218662375,0.31001468935709187,0.34203801284292523,"{""layers"": ""64"", ""alpha"": 0.0009719885217499791, ""learning_rate_init"": 0.0014137183745738262}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
1,0.4909090909090909,0.30065347659105524,0.30828051144737334,0.3518154805797636,"{""layers"": ""128-64"", ""alpha"": 0.004223836013632657, ""learning_rate_init"": 0.005948818802572352}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
2,0.40272614622057,0.3092835060744504,0.2911645670700518,0.3426980138999425,"{""layers"": ""32"", ""alpha"": 0.00014325869399485475, ""learning_rate_init"": 0.004978075713503783}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
3,0.4041184041184041,0.3097737994624909,0.3070688118608667,0.3252174554369441,"{""layers"": ""64"", ""alpha"": 6.089674164155477e-05, ""learning_rate_init"": 0.009128191060314877}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
4,0.4485981308411215,0.301786992379713,0.3016866176309802,0.3548594317161951,"{""layers"": ""128-64"", ""alpha"": 8.484968590167087e-05, ""learning_rate_init"": 0.004769097848298787}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
5,0.470873786407767,0.36694741889428484,0.3501126686453748,0.3278629457945958,"{""layers"": ""64"", ""alpha"": 4.7433667366183865e-05, ""learning_rate_init"": 0.001793549446206769}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
6,0.38742138364779877,0.2648295280057448,0.25575967782279274,0.3429927875146133,"{""layers"": ""32"", ""alpha"": 0.0008169007957903654, ""learning_rate_init"": 0.0061677469062429175}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
7,0.4830097087378641,0.4048315613827412,0.3921839293040747,0.31221746942504874,"{""layers"": ""128-64"", ""alpha"": 0.0008808984973157508, ""learning_rate_init"": 0.00116343486694894}",affective_only_no_exercise,subject_zscore,all_modalities,mlp
