train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,coral,6,0.40828403442621164,0.37676203797368235,0.4228119102765951
PhysioNet,WESAD,subject_zscore,mmd,6,0.4966802776495056,0.477872039025669,0.5229489897208597
PhysioNet,WESAD,subject_zscore,dann,6,0.4357980968864422,0.4073093930892314,0.44482461466859136
PhysioNet,WESAD,subject_zscore,subject_dann,6,0.4755202292171927,0.44301333982051394,0.48928271453660244
PhysioNet,WESAD,subject_zscore,source_only,7,0.43733069597815455,0.39386993603411513,0.4512677121549834
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),7,0.882669515439813,0.859743265993266,0.9377922679996775
PhysioNet,WESAD,subject_zscore,coral,7,0.4393232566003571,0.3956956289978678,0.4561291237460139
PhysioNet,WESAD,subject_zscore,mmd,7,0.5086920003054289,0.4801939853842968,0.5246288492235194
PhysioNet,WESAD,subject_zscore,dann,7,0.47718736251149907,0.4388457225348349,0.5111099798925908
PhysioNet,WESAD,subject_zscore,subject_dann,7,0.5462197707100861,0.5018098869445046,0.5790388440239543
PhysioNet,WESAD,subject_zscore,source_only,8,0.441119470007963,0.39135481288773266,0.46021423662748207
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),8,0.851553051681045,0.8411652603391118,0.9297851326292026
PhysioNet,WESAD,subject_zscore,coral,8,0.44009228319086036,0.3925558842085699,0.4631394465190184
PhysioNet,WESAD,subject_zscore,mmd,8,0.5220108863622315,0.5067790473805842,0.5299593124938642
PhysioNet,WESAD,subject_zscore,dann,8,0.4937732480556172,0.45781073545137463,0.5373041527435887
PhysioNet,WESAD,subject_zscore,subject_dann,8,0.5579896954072932,0.5228073453264293,0.5932049319511459
PhysioNet,WESAD,subject_zscore,source_only,9,0.46342487719208936,0.41454894245040175,0.49977092824963726
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),9,0.8722940014512618,0.8540017844655043,0.9160132629202613
PhysioNet,WESAD,subject_zscore,coral,9,0.46753907854979404,0.4192129259318509,0.5036633299760382
PhysioNet,WESAD,subject_zscore,mmd,9,0.5149278423986358,0.4871914843841385,0.5394457918065035
PhysioNet,WESAD,subject_zscore,dann,9,0.540129370998062,0.5163624161073825,0.5658581282292754
PhysioNet,WESAD,subject_zscore,subject_dann,9,0.5528428531431917,0.5116820386833504,0.5808605098482672
